date,hhs,flu,cough,fever,influenza,cold,isPartial,st_fips,cty_fips,pops,hhs_pops,hhs_pops_wt,nat_pops_wt,nat_pops
2016-10-02,55,13.907924398605388,7.8519461747882495,10.673301393979445,0.8484793333387204,33.362309142343506,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-10-09,55,13.785119259808337,7.994242348315614,10.843298454953217,0.9067917468680095,36.470055471518634,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-10-16,55,12.831888945866044,8.157868814936654,11.234524086442722,0.8741876328145219,34.264869140428864,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-10-23,55,12.405345469892138,8.21384038425783,11.168830908730902,0.8937665602045802,35.53135812712885,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-10-30,55,10.834811628112494,8.480854481987377,11.50920689340521,0.9490624701599492,32.923074017046474,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-11-06,55,9.366124207914252,8.73471681631853,10.468366257265716,0.7805929211142005,32.94111507500394,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-11-13,55,10.077290117486411,9.674672644082651,11.508096029361177,0.9369721855814569,40.14242249975524,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-11-20,55,8.4034066189034,9.574000660747771,10.685994706926556,0.7506266113627522,41.984003908475806,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-11-27,55,9.690652969718485,10.218017895044442,11.541783843497868,0.9807400933857021,43.31701135242879,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-12-04,55,9.576728159433605,10.196660714190052,11.062929506444899,0.9583853644047595,51.82028018408391,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-12-11,55,9.498182198532158,10.68064745650712,11.954662928647013,1.0110409360825514,55.07860146106781,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-12-18,55,11.193716122208352,12.236675418827616,12.950429066612264,0.9901452824203415,55.19346830325473,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-12-25,55,13.732770610698639,13.643020559733293,13.592805212921453,1.246828657353053,45.49133460978042,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-01-01,55,14.889281930940486,13.452473287947528,14.211477177474727,1.4265409484216314,52.46330030703562,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-01-08,55,14.313494775687538,12.121177937894767,14.005597779988204,1.695540449706983,47.98977487236374,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-01-15,55,14.35004697778679,11.847036126680482,13.844744352956827,1.743698645163892,40.55190222942187,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-01-22,55,14.717399958292495,11.37103402157308,14.061167307915564,2.053978579896904,40.67443795748134,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-01-29,55,16.69877936503493,12.136960655189853,16.946622903678005,2.255563396284651,42.48246017139643,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-02-05,55,19.576330521183593,12.618445984679065,16.152510763807797,2.9244616882104255,40.864850963891534,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-02-12,55,19.175165664511994,12.018383452971449,15.894268486482039,2.8094887016743084,40.01641560096991,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-02-19,55,16.739126894031095,11.905614630122624,16.035700346325406,2.5100154403576087,38.95290331869091,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-02-26,55,12.862668395199828,10.527401913660896,13.498522830361647,2.045628417518852,37.996975708224966,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-03-05,55,12.406252019713392,10.544243129383867,14.050991832068682,1.9942498988561574,39.523254181101386,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-03-12,55,10.531363908061637,10.302760103789069,13.930088250820644,1.7950989515199287,40.53028811822146,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-03-19,55,10.994466638872801,10.120902030031072,15.815954954406491,1.6640663249501628,37.697993145329605,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-03-26,55,9.849140678472626,10.228032850446022,14.415060989033584,1.455781975922569,37.617264750624884,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-04-02,55,8.64483960731331,9.726039449933198,13.34298814090456,1.3413914504808704,37.7846714270036,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
